"","Vu","gaut","Intervals"
"157",0.2,0.02,6.3449999999998
"158",0.2,0.02,6.54399999999987
"159",0.2,0.02,6.78400000000011
"160",0.2,0.02,7.08300000000008
"161",0.2,0.02,7.47499999999991
"162",0.2,0.02,8.029
"163",0.2,0.02,8.94300000000021
"164",0.2,0.02,11.4299999999998
"165",0.2,0.02,171.001
"166",0.2,0.02,5.17399999999998
"167",0.2,0.02,5.22599999999966
"168",0.2,0.02,5.28800000000001
"169",0.2,0.02,5.35400000000027
"170",0.2,0.02,5.42599999999993
"171",0.2,0.02,5.50500000000011
"172",0.2,0.02,5.58899999999994
"173",0.2,0.02,5.68299999999999
"174",0.2,0.02,5.78499999999985
"175",0.2,0.02,5.90000000000009
"176",0.2,0.02,6.029
"177",0.2,0.02,6.17599999999993
"178",0.2,0.02,6.34500000000025
"179",0.2,0.02,6.54399999999987
"180",0.2,0.02,6.78400000000011
"181",0.2,0.02,7.08299999999963
"182",0.2,0.02,7.47500000000036
"183",0.2,0.02,8.029
"184",0.2,0.02,8.94299999999976
"185",0.2,0.02,11.4300000000003
"186",0.2,0.02,171.001
"187",0.2,0.02,5.17399999999998
"188",0.2,0.03,5.19700000000012
"189",0.2,0.03,5.25
"190",0.2,0.03,5.3130000000001
"191",0.2,0.03,5.38099999999986
"192",0.2,0.03,5.45499999999993
"193",0.2,0.03,5.53500000000031
"194",0.2,0.03,5.62199999999984
"195",0.2,0.03,5.71799999999985
"196",0.2,0.03,5.82400000000007
"197",0.2,0.03,5.94200000000001
"198",0.2,0.03,6.07600000000002
"199",0.2,0.03,6.22800000000007
"200",0.2,0.03,6.404
"201",0.2,0.03,6.61299999999983
"202",0.2,0.03,6.86599999999999
"203",0.2,0.03,7.1850000000004
"204",0.2,0.03,7.60699999999997
"205",0.2,0.03,8.2199999999998
"206",0.2,0.03,9.29300000000012
"207",0.2,0.03,13.8440000000001
"208",0.2,0.03,170.215
"209",0.2,0.03,5.19600000000037
"210",0.2,0.03,5.25
"211",0.2,0.03,5.31399999999985
"212",0.2,0.03,5.38099999999986
"213",0.2,0.03,5.45499999999993
"214",0.2,0.03,5.53500000000031
"215",0.2,0.03,5.62199999999984
"216",0.2,0.03,5.71799999999985
"217",0.2,0.03,5.82400000000007
"218",0.2,0.03,5.94200000000001
"219",0.2,0.03,6.07600000000002
"220",0.2,0.03,6.22800000000007
"221",0.2,0.03,6.404
"222",0.2,0.03,6.61299999999983
"223",0.2,0.03,6.86599999999999
"224",0.2,0.03,7.1840000000002
"225",0.2,0.03,7.60699999999997
"226",0.2,0.03,8.221
"227",0.2,0.03,9.29300000000012
"228",0.2,0.03,13.8429999999998
"229",0.2,0.03,170.216
"230",0.2,0.03,5.19600000000037
"231",0.2,0.03,5.25
"232",0.2,0.03,5.31299999999965
"233",0.2,0.03,5.38200000000006
"234",0.2,0.03,5.45499999999993
"235",0.2,0.03,5.53500000000031
"236",0.2,0.03,5.62199999999984
"237",0.2,0.03,5.71799999999985
"238",0.2,0.03,5.82400000000007
"239",0.2,0.03,5.94200000000001
"240",0.2,0.03,6.07600000000002
"241",0.2,0.03,6.22699999999986
"242",0.2,0.03,6.4050000000002
"243",0.2,0.03,6.61299999999983
"244",0.2,0.03,6.86599999999999
"245",0.2,0.03,7.1840000000002
"246",0.2,0.03,7.60699999999997
"247",0.2,0.03,8.221
"248",0.2,0.03,9.29300000000012
"249",0.2,0.03,13.8429999999998
"250",0.2,0.04,6.95100000000002
"251",0.2,0.04,7.28999999999996
"252",0.2,0.04,7.7470000000003
"253",0.2,0.04,8.43100000000004
"254",0.2,0.04,9.71699999999964
"255",0.2,0.04,168.206
"256",0.2,0.04,5.21900000000005
"257",0.2,0.04,5.27500000000009
"258",0.2,0.04,5.33799999999974
"259",0.2,0.04,5.40900000000011
"260",0.2,0.04,5.48399999999992
"261",0.2,0.04,5.56500000000005
"262",0.2,0.04,5.6550000000002
"263",0.2,0.04,5.75399999999991
"264",0.2,0.04,5.86200000000008
"265",0.2,0.04,5.98500000000013
"266",0.2,0.04,6.12299999999959
"267",0.2,0.04,6.2810000000004
"268",0.2,0.04,6.46499999999969
"269",0.2,0.04,6.68299999999999
"270",0.2,0.04,6.95100000000002
"271",0.2,0.04,7.28999999999996
"272",0.2,0.04,7.7470000000003
"273",0.2,0.04,8.43100000000004
"274",0.2,0.04,9.71699999999964
"275",0.2,0.04,168.207
"276",0.2,0.04,5.21900000000005
"277",0.2,0.04,5.27399999999989
"278",0.2,0.04,5.33799999999974
"279",0.2,0.04,5.40900000000011
"280",0.2,0.04,5.48399999999992
"281",0.2,0.04,5.56500000000005
"282",0.2,0.04,5.6550000000002
"283",0.2,0.04,5.75399999999991
"284",0.2,0.04,5.86299999999983
"285",0.2,0.04,5.98399999999992
"286",0.2,0.04,6.12300000000005
"287",0.2,0.04,6.28099999999995
"288",0.2,0.04,6.46500000000015
"289",0.2,0.04,6.68299999999999
"290",0.2,0.04,6.95100000000002
"291",0.2,0.04,7.28999999999996
"292",0.2,0.04,7.7470000000003
"293",0.2,0.04,8.43099999999959
"294",0.2,0.04,9.7170000000001
"295",0.2,0.04,168.207
"296",0.2,0.04,5.2189999999996
"297",0.2,0.04,5.27400000000034
"298",0.2,0.04,5.33899999999994
"299",0.2,0.04,5.4079999999999
"300",0.2,0.04,5.48399999999992
"301",0.2,0.04,5.56500000000005
"302",0.2,0.04,5.6550000000002
"303",0.2,0.04,5.75399999999991
"304",0.2,0.04,5.86299999999983
"305",0.2,0.04,5.98399999999992
"306",0.2,0.04,6.12300000000005
"307",0.2,0.04,6.28099999999995
"308",0.2,0.04,6.46500000000015
"309",0.2,0.04,6.68299999999999
"310",0.2,0.04,6.95100000000002
"311",0.2,0.04,7.28999999999996
"312",0.2,0.04,7.74699999999984
"313",0.2,0.05,6.75600000000031
"314",0.2,0.05,7.03800000000001
"315",0.2,0.05,7.39999999999964
"316",0.2,0.05,7.89699999999993
"317",0.2,0.05,8.66400000000021
"318",0.2,0.05,10.2539999999999
"319",0.2,0.05,166.424
"320",0.2,0.05,5.24099999999999
"321",0.2,0.05,5.29899999999998
"322",0.2,0.05,5.36400000000003
"323",0.2,0.05,5.43499999999995
"324",0.2,0.05,5.51300000000037
"325",0.2,0.05,5.596
"326",0.2,0.05,5.68799999999965
"327",0.2,0.05,5.78999999999996
"328",0.2,0.05,5.90100000000029
"329",0.2,0.05,6.02799999999979
"330",0.2,0.05,6.17100000000028
"331",0.2,0.05,6.33399999999983
"332",0.2,0.05,6.52700000000004
"333",0.2,0.05,6.75599999999986
"334",0.2,0.05,7.03800000000001
"335",0.2,0.05,7.40000000000009
"336",0.2,0.05,7.89699999999993
"337",0.2,0.05,8.66400000000021
"338",0.2,0.05,10.2539999999999
"339",0.2,0.05,166.424
"340",0.2,0.05,5.24099999999999
"341",0.2,0.05,5.29899999999998
"342",0.2,0.05,5.36400000000003
"343",0.2,0.05,5.43499999999995
"344",0.2,0.05,5.51299999999992
"345",0.2,0.05,5.596
"346",0.2,0.05,5.6880000000001
"347",0.2,0.05,5.78999999999996
"348",0.2,0.05,5.90099999999984
"349",0.2,0.05,6.02800000000025
"350",0.2,0.05,6.17099999999982
"351",0.2,0.05,6.33400000000029
"352",0.2,0.05,6.52700000000004
"353",0.2,0.05,6.75599999999986
"354",0.2,0.05,7.03800000000001
"355",0.2,0.05,7.40000000000009
"356",0.2,0.05,7.89699999999993
"357",0.2,0.05,8.66399999999976
"358",0.2,0.05,10.2540000000004
"359",0.2,0.05,166.424
"360",0.2,0.05,5.24099999999999
"361",0.2,0.05,5.29799999999977
"362",0.2,0.05,5.36500000000024
"363",0.2,0.05,5.43499999999995
"364",0.2,0.05,5.51299999999992
"365",0.2,0.05,5.596
"366",0.2,0.05,5.6880000000001
"367",0.2,0.05,5.78999999999996
"368",0.2,0.05,5.90099999999984
"369",0.2,0.05,6.02800000000025
"370",0.2,0.05,6.17099999999982
"371",0.2,0.05,6.33399999999983
"372",0.2,0.05,6.52700000000004
"373",0.2,0.05,6.75600000000031
"374",0.2,0.05,7.03800000000001
"375",0.2,0.05,7.39999999999964
"376",0.2,0.06,7.51600000000008
"377",0.2,0.06,8.05699999999979
"378",0.2,0.06,8.92599999999993
"379",0.2,0.06,10.9920000000002
"380",0.2,0.06,165.415
"381",0.2,0.06,5.26400000000012
"382",0.2,0.06,5.32200000000012
"383",0.2,0.06,5.38999999999987
"384",0.2,0.06,5.46199999999999
"385",0.2,0.06,5.54199999999992
"386",0.2,0.06,5.62699999999995
"387",0.2,0.06,5.721
"388",0.2,0.06,5.82600000000002
"389",0.2,0.06,5.94100000000026
"390",0.2,0.06,6.07099999999991
"391",0.2,0.06,6.21900000000005
"392",0.2,0.06,6.38999999999987
"393",0.2,0.06,6.58899999999994
"394",0.2,0.06,6.82999999999993
"395",0.2,0.06,7.12899999999991
"396",0.2,0.06,7.51500000000033
"397",0.2,0.06,8.05799999999999
"398",0.2,0.06,8.92499999999973
"399",0.2,0.06,10.9920000000002
"400",0.2,0.06,165.415
"401",0.2,0.06,5.26400000000012
"402",0.2,0.06,5.32299999999987
"403",0.2,0.06,5.38900000000012
"404",0.2,0.06,5.46299999999974
"405",0.2,0.06,5.54100000000017
"406",0.2,0.06,5.62699999999995
"407",0.2,0.06,5.72200000000021
"408",0.2,0.06,5.82499999999982
"409",0.2,0.06,5.9409999999998
"410",0.2,0.06,6.07100000000037
"411",0.2,0.06,6.2199999999998
"412",0.2,0.06,6.38900000000012
"413",0.2,0.06,6.58999999999969
"414",0.2,0.06,6.83000000000038
"415",0.2,0.06,7.1279999999997
"416",0.2,0.06,7.51600000000008
"417",0.2,0.06,8.05700000000024
"418",0.2,0.06,8.92599999999993
"419",0.2,0.06,10.9919999999997
"420",0.2,0.06,165.415
"421",0.2,0.06,5.26400000000012
"422",0.2,0.06,5.32200000000012
"423",0.2,0.06,5.38999999999987
"424",0.2,0.06,5.46199999999999
"425",0.2,0.06,5.54199999999992
"426",0.2,0.06,5.62699999999995
"427",0.2,0.06,5.721
"428",0.2,0.06,5.82600000000002
"429",0.2,0.06,5.94100000000026
"430",0.2,0.06,6.07099999999991
"431",0.2,0.06,6.21900000000005
"432",0.2,0.06,6.38999999999987
"433",0.2,0.06,6.58899999999994
"434",0.2,0.06,6.82999999999993
"435",0.2,0.06,7.12900000000036
"436",0.2,0.06,7.51599999999962
"437",0.2,0.06,8.05700000000024
"438",0.2,0.07,6.9060000000004
"439",0.2,0.07,7.22199999999975
"440",0.2,0.07,7.63700000000017
"441",0.2,0.07,8.23000000000002
"442",0.2,0.07,9.22399999999971
"443",0.2,0.07,12.1820000000002
"444",0.2,0.07,164.631
"445",0.2,0.07,5.28600000000006
"446",0.2,0.07,5.34700000000021
"447",0.2,0.07,5.41499999999996
"448",0.2,0.07,5.48900000000003
"449",0.2,0.07,5.56999999999971
"450",0.2,0.07,5.65900000000011
"451",0.2,0.07,5.75399999999991
"452",0.2,0.07,5.86200000000008
"453",0.2,0.07,5.98100000000022
"454",0.2,0.07,6.11499999999978
"455",0.2,0.07,6.26800000000003
"456",0.2,0.07,6.44500000000016
"457",0.2,0.07,6.65499999999975
"458",0.2,0.07,6.90599999999995
"459",0.2,0.07,7.22200000000021
"460",0.2,0.07,7.63699999999972
"461",0.2,0.07,8.22900000000027
"462",0.2,0.07,9.22499999999991
"463",0.2,0.07,12.1819999999998
"464",0.2,0.07,164.631
"465",0.2,0.07,5.28600000000006
"466",0.2,0.07,5.346
"467",0.2,0.07,5.41599999999971
"468",0.2,0.07,5.48900000000003
"469",0.2,0.07,5.57000000000016
"470",0.2,0.07,5.6579999999999
"471",0.2,0.07,5.75500000000011
"472",0.2,0.07,5.86200000000008
"473",0.2,0.07,5.98099999999977
"474",0.2,0.07,6.11500000000024
"475",0.2,0.07,6.26800000000003
"476",0.2,0.07,6.44499999999971
"477",0.2,0.07,6.654
"478",0.2,0.07,6.90700000000015
"479",0.2,0.07,7.22199999999975
"480",0.2,0.07,7.63700000000017
"481",0.2,0.07,8.22899999999981
"482",0.2,0.07,9.22500000000036
"483",0.2,0.07,12.181
"484",0.2,0.07,164.632
"485",0.2,0.07,5.28600000000006
"486",0.2,0.07,5.346
"487",0.2,0.07,5.41499999999996
"488",0.2,0.07,5.49000000000024
"489",0.2,0.07,5.57000000000016
"490",0.2,0.07,5.6579999999999
"491",0.2,0.07,5.75500000000011
"492",0.2,0.07,5.86199999999963
"493",0.2,0.07,5.98100000000022
"494",0.2,0.07,6.11499999999978
"495",0.2,0.07,6.26800000000003
"496",0.2,0.07,6.44500000000016
"497",0.2,0.07,6.654
"498",0.2,0.07,6.90700000000015
"499",0.2,0.07,7.22199999999975
"500",0.2,0.08,6.15999999999985
"501",0.2,0.08,6.31800000000021
"502",0.2,0.08,6.50199999999995
"503",0.2,0.08,6.7199999999998
"504",0.2,0.08,6.98500000000013
"505",0.2,0.08,7.31899999999996
"506",0.2,0.08,7.76499999999987
"507",0.2,0.08,8.41499999999996
"508",0.2,0.08,9.57200000000012
"509",0.2,0.08,15.7640000000001
"510",0.2,0.08,163.813
"511",0.2,0.08,5.30899999999974
"512",0.2,0.08,5.36999999999989
"513",0.2,0.08,5.44100000000026
"514",0.2,0.08,5.51699999999983
"515",0.2,0.08,5.59900000000016
"516",0.2,0.08,5.68899999999985
"517",0.2,0.08,5.78800000000001
"518",0.2,0.08,5.89899999999989
"519",0.2,0.08,6.02100000000019
"520",0.2,0.08,6.15900000000011
"521",0.2,0.08,6.31799999999976
"522",0.2,0.08,6.50199999999995
"523",0.2,0.08,6.72000000000025
"524",0.2,0.08,6.98500000000013
"525",0.2,0.08,7.31899999999996
"526",0.2,0.08,7.76499999999987
"527",0.2,0.08,8.41600000000017
"528",0.2,0.08,9.57099999999991
"529",0.2,0.08,15.7639999999997
"530",0.2,0.08,163.814
"531",0.2,0.08,5.30799999999999
"532",0.2,0.08,5.37100000000009
"533",0.2,0.08,5.44000000000005
"534",0.2,0.08,5.51699999999983
"535",0.2,0.08,5.59900000000016
"536",0.2,0.08,5.68899999999985
"537",0.2,0.08,5.78899999999976
"538",0.2,0.08,5.89800000000014
"539",0.2,0.08,6.02100000000019
"540",0.2,0.08,6.15899999999965
"541",0.2,0.08,6.31800000000021
"542",0.2,0.08,6.50199999999995
"543",0.2,0.08,6.72000000000025
"544",0.2,0.08,6.98499999999967
"545",0.2,0.08,7.31899999999996
"546",0.2,0.08,7.76500000000033
"547",0.2,0.08,8.41599999999971
"548",0.2,0.08,9.57099999999991
"549",0.2,0.08,15.7650000000003
"550",0.2,0.08,163.813
"551",0.2,0.08,5.30799999999999
"552",0.2,0.08,5.37099999999964
"553",0.2,0.08,5.44100000000026
"554",0.2,0.08,5.51600000000008
"555",0.2,0.08,5.59899999999971
"556",0.2,0.08,5.68900000000031
"557",0.2,0.08,5.78899999999976
"558",0.2,0.08,5.89800000000014
"559",0.2,0.08,6.02099999999973
"560",0.2,0.08,6.15900000000011
"561",0.2,0.09,5.33100000000013
"562",0.2,0.09,5.39400000000023
"563",0.2,0.09,5.46599999999989
"564",0.2,0.09,5.54399999999987
"565",0.2,0.09,5.62800000000016
"566",0.2,0.09,5.721
"567",0.2,0.09,5.82199999999966
"568",0.2,0.09,5.9350000000004
"569",0.2,0.09,6.06099999999969
"570",0.2,0.09,6.20499999999993
"571",0.2,0.09,6.36800000000039
"572",0.2,0.09,6.55999999999995
"573",0.2,0.09,6.78699999999981
"574",0.2,0.09,7.06600000000026
"575",0.2,0.09,7.41999999999962
"576",0.2,0.09,7.90000000000009
"577",0.2,0.09,8.61799999999994
"578",0.2,0.09,9.98800000000028
"579",0.2,0.09,161.812
"580",0.2,0.09,5.33100000000013
"581",0.2,0.09,5.39399999999978
"582",0.2,0.09,5.46599999999989
"583",0.2,0.09,5.54400000000032
"584",0.2,0.09,5.6279999999997
"585",0.2,0.09,5.72000000000025
"586",0.2,0.09,5.82200000000012
"587",0.2,0.09,5.93499999999995
"588",0.2,0.09,6.0619999999999
"589",0.2,0.09,6.20399999999972
"590",0.2,0.09,6.36900000000014
"591",0.2,0.09,6.5590000000002
"592",0.2,0.09,6.78800000000001
"593",0.2,0.09,7.06500000000005
"594",0.2,0.09,7.42099999999982
"595",0.2,0.09,7.89899999999989
"596",0.2,0.09,8.61900000000014
"597",0.2,0.09,9.98700000000008
"598",0.2,0.09,161.812
"599",0.2,0.09,5.33100000000013
"600",0.2,0.09,5.39499999999998
"601",0.2,0.09,5.46599999999989
"602",0.2,0.09,5.54300000000012
"603",0.2,0.09,5.62899999999991
"604",0.2,0.09,5.7199999999998
"605",0.2,0.09,5.82200000000012
"606",0.2,0.09,5.93499999999995
"607",0.2,0.09,6.06100000000015
"608",0.2,0.09,6.20499999999993
"609",0.2,0.09,6.36799999999994
"610",0.2,0.09,6.55999999999995
"611",0.2,0.09,6.78700000000026
"612",0.2,0.09,7.0659999999998
"613",0.2,0.09,7.42000000000007
"614",0.2,0.09,7.90000000000009
"615",0.2,0.09,8.61899999999969
"616",0.2,0.09,9.98700000000008
"617",0.2,0.1,5.35300000000007
"618",0.2,0.1,5.41899999999987
"619",0.2,0.1,5.49099999999999
"620",0.2,0.1,5.57099999999991
"621",0.2,0.1,5.65700000000015
"622",0.2,0.1,5.75199999999995
"623",0.2,0.1,5.85600000000022
"624",0.2,0.1,5.97199999999975
"625",0.2,0.1,6.10300000000007
"626",0.2,0.1,6.24900000000025
"627",0.2,0.1,6.41999999999962
"628",0.2,0.1,6.61900000000014
"629",0.2,0.1,6.85600000000022
"630",0.2,0.1,7.14899999999989
"631",0.2,0.1,7.52500000000009
"632",0.2,0.1,8.04199999999992
"633",0.2,0.1,8.8420000000001
"634",0.2,0.1,10.5059999999999
"635",0.2,0.1,160.252
"636",0.2,0.1,5.35300000000007
"637",0.2,0.1,5.41899999999987
"638",0.2,0.1,5.49099999999999
"639",0.2,0.1,5.57099999999991
"640",0.2,0.1,5.65700000000015
"641",0.2,0.1,5.75199999999995
"642",0.2,0.1,5.85600000000022
"643",0.2,0.1,5.97199999999975
"644",0.2,0.1,6.10300000000007
"645",0.2,0.1,6.25
"646",0.2,0.1,6.41899999999987
"647",0.2,0.1,6.61900000000014
"648",0.2,0.1,6.85600000000022
"649",0.2,0.1,7.14899999999989
"650",0.2,0.1,7.52500000000009
"651",0.2,0.1,8.04199999999992
"652",0.2,0.1,8.8420000000001
"653",0.2,0.1,10.5059999999999
"654",0.2,0.1,160.252
"655",0.2,0.1,5.35300000000007
"656",0.2,0.1,5.41899999999987
"657",0.2,0.1,5.49200000000019
"658",0.2,0.1,5.56999999999971
"659",0.2,0.1,5.65800000000036
"660",0.2,0.1,5.75099999999975
"661",0.2,0.1,5.85600000000022
"662",0.2,0.1,5.97199999999975
"663",0.2,0.1,6.10300000000007
"664",0.2,0.1,6.25
"665",0.2,0.1,6.41899999999987
"666",0.2,0.1,6.61900000000014
"667",0.2,0.1,6.85600000000022
"668",0.2,0.1,7.14899999999989
"669",0.2,0.1,7.52500000000009
"670",0.2,0.1,8.04299999999967
"671",0.2,0.1,8.84100000000035
"672",0.2,0.1,10.5059999999999
"673",0.2,0.11,5.3760000000002
"674",0.2,0.11,5.44200000000001
"675",0.2,0.11,5.51800000000003
"676",0.2,0.11,5.59799999999996
"677",0.2,0.11,5.68600000000015
"678",0.2,0.11,5.7829999999999
"679",0.2,0.11,5.88999999999987
"680",0.2,0.11,6.01000000000022
"681",0.2,0.11,6.14300000000003
"682",0.2,0.11,6.29599999999982
"683",0.2,0.11,6.47199999999975
"684",0.2,0.11,6.67800000000034
"685",0.2,0.11,6.92699999999968
"686",0.2,0.11,7.23500000000013
"687",0.2,0.11,7.63500000000022
"688",0.2,0.11,8.19399999999996
"689",0.2,0.11,9.08899999999994
"690",0.2,0.11,11.1959999999999
"691",0.2,0.11,159.295
"692",0.2,0.11,5.37599999999975
"693",0.2,0.11,5.44200000000001
"694",0.2,0.11,5.51800000000003
"695",0.2,0.11,5.59799999999996
"696",0.2,0.11,5.68600000000015
"697",0.2,0.11,5.7829999999999
"698",0.2,0.11,5.89000000000033
"699",0.2,0.11,6.00999999999976
"700",0.2,0.11,6.14300000000003
"701",0.2,0.11,6.29600000000028
"702",0.2,0.11,6.47199999999975
"703",0.2,0.11,6.67799999999988
"704",0.2,0.11,6.92700000000013
"705",0.2,0.11,7.23500000000013
"706",0.2,0.11,7.63499999999976
"707",0.2,0.11,8.19399999999996
"708",0.2,0.11,9.08899999999994
"709",0.2,0.11,11.1960000000004
"710",0.2,0.11,159.295
"711",0.2,0.11,5.37599999999975
"712",0.2,0.11,5.44200000000001
"713",0.2,0.11,5.51800000000003
"714",0.2,0.11,5.59799999999996
"715",0.2,0.11,5.68600000000015
"716",0.2,0.11,5.7829999999999
"717",0.2,0.11,5.88999999999987
"718",0.2,0.11,6.01000000000022
"719",0.2,0.11,6.14300000000003
"720",0.2,0.11,6.29599999999982
"721",0.2,0.11,6.47200000000021
"722",0.2,0.11,6.67799999999988
"723",0.2,0.11,6.92700000000013
"724",0.2,0.11,7.23499999999967
"725",0.2,0.11,7.63500000000022
"726",0.2,0.11,8.19399999999996
"727",0.2,0.11,9.08899999999994
"728",0.2,0.11,11.1959999999999
"729",0.2,0.12,5.39899999999989
"730",0.2,0.12,5.46600000000035
"731",0.2,0.12,5.54299999999967
"732",0.2,0.12,5.625
"733",0.2,0.12,5.71600000000035
"734",0.2,0.12,5.8149999999996
"735",0.2,0.12,5.92399999999998
"736",0.2,0.12,6.04700000000003
"737",0.2,0.12,6.1850000000004
"738",0.2,0.12,6.34299999999985
"739",0.2,0.12,6.52399999999989
"740",0.2,0.12,6.74000000000024
"741",0.2,0.12,6.9989999999998
"742",0.2,0.12,7.32299999999987
"743",0.2,0.12,7.75
"744",0.2,0.12,8.35600000000022
"745",0.2,0.12,9.36799999999994
"746",0.2,0.12,12.2370000000001
"747",0.2,0.12,158.535
"748",0.2,0.12,5.39899999999989
"749",0.2,0.12,5.46600000000035
"750",0.2,0.12,5.54299999999967
"751",0.2,0.12,5.625
"752",0.2,0.12,5.71600000000035
"753",0.2,0.12,5.81399999999985
"754",0.2,0.12,5.92500000000018
